"","week_ending","modzcta","pop_est","casecount","caserate_100k","testcount","testrate_100k","testpos"
"931",2020-09-12,10302,18204,4.924182,27.05,489.4454868,2688.67,1.00607363491987
"932",2020-09-12,10303,25947,2.9372004,11.32,668.4284511,2576.13,0.439418818149705
"933",2020-09-12,10304,41064,10.7834064,26.26,1086.2331408,2645.22,0.992734063707367
"934",2020-09-12,10305,42298,9.8681234,23.33,916.8979758,2167.71,1.07625097453073
"935",2020-09-12,10306,53142,16.102026,30.3,1317.310467,2478.85,1.22234100490147
"936",2020-09-12,10307,15232,7.1499008,46.94,294.1771392,1931.31,2.4304746519202
"937",2020-09-12,10308,30186,10.1213658,33.53,636.7042422,2109.27,1.58964949958991
"938",2020-09-12,10309,33531,18.3246915,54.65,751.2519957,2240.47,2.43922034216035
"939",2020-09-12,10310,23262,10.9168566,46.93,657.9214722,2828.31,1.65929477320379
"940",2020-09-12,10312,61741,29.326975,47.5,1314.6572871,2129.31,2.23076959202746
"941",2020-09-12,10314,90761,26.4840598,29.18,2942.8437401,3242.41,0.899947878275727
"942",2020-09-12,10451,47798,16.1461644,33.78,918.2760568,1921.16,1.75831268608549
"943",2020-09-12,10452,76078,43.4937926,57.17,1499.0561276,1970.42,2.9014118817308
"944",2020-09-12,10453,79606,22.2578376,27.96,1532.8772148,1925.58,1.45203003770293
"945",2020-09-12,10454,38203,5.0504366,13.22,643.2850358,1683.86,0.78510089912463
"946",2020-09-12,10455,42283,6.0549256,14.32,782.2016736,1849.92,0.774087528109324
"947",2020-09-12,10456,94218,28.312509,30.05,1996.7243868,2119.26,1.41794777422308
"948",2020-09-12,10457,74554,16.178218,21.7,1313.6713016,1762.04,1.23152709359606
"949",2020-09-12,10458,83960,9.134848,10.88,1549.506988,1845.53,0.589532546206239
"950",2020-09-12,10459,48351,19.1905119,39.69,1061.497854,2195.4,1.80787100300629
"951",2020-09-12,10460,59505,15.161874,25.48,1090.5540855,1832.71,1.39029088071763
"952",2020-09-12,10461,50348,9.2287884,18.33,1146.4692732,2277.09,0.804974770430681
"953",2020-09-12,10462,76756,19.3655388,25.23,1621.4244464,2112.44,1.19435344909205
"954",2020-09-12,10463,71360,16.312896,22.86,2237.143136,3135.01,0.729184276924156
"955",2020-09-12,10464,4434,0,0,84.8437032,1913.48,0
"956",2020-09-12,10465,44205,10.2511395,23.19,1232.1834315,2787.43,0.831949143117495
"957",2020-09-12,10466,72479,18.2936996,25.24,1973.8351028,2723.32,0.926809923181999
"958",2020-09-12,10467,103732,23.3811928,22.54,2748.3378472,2649.46,0.850739395952383
"959",2020-09-12,10468,78647,20.212279,25.7,1667.7174997,2120.51,1.21197259149921
"960",2020-09-12,10469,73870,7.121068,9.64,2751.679661,3725.03,0.25878986209507
"961",2020-09-12,10470,15432,4.1172576,26.68,390.128676,2528.05,1.05535887344
"962",2020-09-12,10471,21896,2.0626032,9.42,871.0535344,3978.14,0.236794079645261
"963",2020-09-12,10472,68796,22.2623856,32.36,1418.848704,2062.4,1.56904577191621
"964",2020-09-12,10473,59609,10.0858428,16.92,1231.2954258,2065.62,0.819124524355884
"965",2020-09-12,10474,12127,2.025209,16.7,210.6302249,1736.87,0.961499709247094
"966",2020-09-12,10475,43208,10.110672,23.4,1374.9779384,3182.23,0.735333398277309
"967",2020-09-12,11004,19216,5.0711024,26.39,999.866128,5203.3,0.50717813695155
"968",2020-09-12,11101,30043,4.8940047,16.29,878.4002383,2923.81,0.55714974639255
"969",2020-09-12,11102,30800,9.22768,29.96,1020.01284,3311.73,0.904663121691684
"970",2020-09-12,11103,36140,21.723754,60.11,892.704982,2470.13,2.43347516122633
"971",2020-09-12,11104,26119,1.0264767,3.93,631.4868987,2417.73,0.162549168021243
"972",2020-09-12,11105,37382,12.3958712,33.16,857.3412172,2293.46,1.44585037454327
"973",2020-09-12,11106,38363,7.173881,18.7,863.0217206,2249.62,0.831251500253376
"974",2020-09-12,11109,5981,0,0,154.6429417,2585.57,0
"975",2020-09-12,11201,62823,7.0613052,11.24,2196.4931136,3496.32,0.321480871316127
"976",2020-09-12,11203,75451,12.3513287,16.37,1844.2261577,2444.27,0.669729612522348
"977",2020-09-12,11204,76978,24.9639654,32.43,1083.4576522,1407.49,2.30410162772027
"978",2020-09-12,11205,46064,6.0988736,13.24,947.0389888,2055.92,0.643993929724892
"979",2020-09-12,11206,88349,21.3981278,24.22,1607.8281114,1819.86,1.33087160550812
"980",2020-09-12,11207,91972,24.7956512,26.96,1976.1747724,2148.67,1.2547296699819
"981",2020-09-12,11208,98660,43.36107,43.95,1808.73378,1833.3,2.39731631484209
"982",2020-09-12,11209,67809,15.0671598,22.22,1449.2953188,2137.32,1.03961971066569
"983",2020-09-12,11210,67040,34.699904,51.76,1298.202784,1936.46,2.67291862470694
"984",2020-09-12,11211,102624,34.3174656,33.44,2575.0106208,2509.17,1.33271161380058
"985",2020-09-12,11212,76527,6.2063397,8.11,1909.8919917,2495.71,0.324957627288427
"986",2020-09-12,11213,66295,10.262466,15.48,1645.030871,2481.38,0.623846408047135
"987",2020-09-12,11214,92946,23.0320188,24.78,1519.155897,1634.45,1.51610633546453
"988",2020-09-12,11215,70156,7.050678,10.05,1884.2779104,2685.84,0.374184612635153
"989",2020-09-12,11216,56308,12.3258212,21.89,1422.452696,2526.2,0.86651888211543
"990",2020-09-12,11217,41407,2.0248023,4.89,1333.2681337,3219.91,0.151867598783817
"991",2020-09-12,11218,74508,22.1512284,29.73,1594.9629528,2140.66,1.38882400754907
"992",2020-09-12,11219,90036,26.9837892,29.97,1350.3059064,1499.74,1.99834638003921
"993",2020-09-12,11220,95643,12.1370967,12.69,1425.6832509,1490.63,0.851317899143315
"994",2020-09-12,11221,83835,15.442407,18.42,1803.508821,2151.26,0.85624238818181
"995",2020-09-12,11222,36492,9.0901572,24.91,1212.245994,3321.95,0.749860774545071
"996",2020-09-12,11223,81789,90.3277716,110.44,1804.5597804,2206.36,5.00552946935224
"997",2020-09-12,11224,46707,8.0756403,17.29,1088.1610032,2329.76,0.742136529084541
"998",2020-09-12,11225,58882,13.307332,22.6,1406.69098,2389,0.946002511511093
"999",2020-09-12,11226,100277,13.3869795,13.35,2374.1783074,2367.62,0.563857375761313
"1000",2020-09-12,11228,44994,3.9999666,8.89,802.198026,1782.9,0.49862583431488
"1001",2020-09-12,11229,83615,37.0330835,44.29,1596.594979,1909.46,2.3195039435233
"1002",2020-09-12,11230,89075,101.207015,113.62,2096.3712175,2353.49,4.82772393339254
"1003",2020-09-12,11231,37845,5.063661,13.38,1110.7469655,2934.99,0.455878895669151
"1004",2020-09-12,11232,27602,8.1536308,29.54,626.7227314,2270.57,1.30099490436322
"1005",2020-09-12,11233,76819,10.3321555,13.45,1355.0180229,1763.91,0.762510558928744
"1006",2020-09-12,11234,95666,25.4280228,26.58,1918.2850654,2005.19,1.32556017135533
"1007",2020-09-12,11235,78128,24.9775216,31.97,1826.3748176,2337.67,1.36760107286315
"1008",2020-09-12,11236,100331,8.2672744,8.24,2611.6560624,2603.04,0.316552953469789
"1009",2020-09-12,11237,49310,3.081875,6.25,1008.788911,2045.81,0.305502466015906
"1010",2020-09-12,11238,54540,10.182618,18.67,1779.345684,3262.46,0.572267552705627
"1011",2020-09-12,11239,13244,2.0342784,15.36,278.6643552,2104.08,0.730010265769362
"1012",2020-09-12,11354,55200,6.14376,11.13,1420.98048,2574.24,0.432360619056498
"1013",2020-09-12,11355,80853,3.072414,3.8,1470.3764874,1818.58,0.208954239021654
"1014",2020-09-12,11356,23362,5.1209504,21.92,389.1268168,1665.64,1.31601066256814
"1015",2020-09-12,11357,39902,5.1513482,12.91,988.4084518,2477.09,0.521176057389921
"1016",2020-09-12,11358,37190,4.12809,11.1,777.360256,2090.24,0.531039497856705
"1017",2020-09-12,11360,19621,2.060205,10.5,421.360975,2147.5,0.488940628637951
"1018",2020-09-12,11361,27246,3.1005948,11.38,733.5685794,2692.39,0.422672792574627
"1019",2020-09-12,11362,18721,0,0,350.5975275,1872.75,0
"1020",2020-09-12,11363,6952,1.032372,14.85,152.7611624,2197.37,0.675807897623068
"1021",2020-09-12,11364,36806,8.2519052,22.42,636.3242116,1728.86,1.29680830142406
"1022",2020-09-12,11365,44983,20.5347395,45.65,923.9913047,2054.09,2.22239531860824
"1023",2020-09-12,11366,14650,8.249415,56.31,290.77027,1984.78,2.83709025685466
"1024",2020-09-12,11367,41824,17.4782496,41.79,740.3182592,1770.08,2.36091024134502
"1025",2020-09-12,11368,112425,31.5801825,28.09,1935.3851325,1721.49,1.63172600479817
"1026",2020-09-12,11369,34118,9.1299768,26.76,756.8771238,2218.41,1.20626935507864
"1027",2020-09-12,11370,32514,6.1386432,18.88,630.2806386,1938.49,0.973953953850678
"1028",2020-09-12,11372,61844,7.1367976,11.54,1402.3312532,2267.53,0.50892380696176
"1029",2020-09-12,11373,93967,13.3245206,14.18,1816.6828044,1933.32,0.733453334160925
"1030",2020-09-12,11374,42653,24.7302094,57.98,906.7729229,2125.93,2.72727700347613
"1031",2020-09-12,11375,73488,28.8734352,39.29,1559.1287568,2121.61,1.8518954944594
"1032",2020-09-12,11377,86421,21.5966079,24.99,1988.5990626,2301.06,1.08602122500065
"1033",2020-09-12,11378,37279,12.376628,33.2,833.3384939,2235.41,1.48518616271735
"1034",2020-09-12,11379,37851,5.1666615,13.65,1003.1877636,2650.36,0.515024374047299
"1035",2020-09-12,11385,106717,15.4526216,14.48,1719.9899041,1611.73,0.898413505984253
"1036",2020-09-12,11411,20930,2.936479,14.03,454.273092,2170.44,0.646412708943809
"1037",2020-09-12,11412,37458,5.899635,15.75,879.9745734,2349.23,0.670432439565304
"1038",2020-09-12,11413,42443,7.8604436,18.52,885.0723676,2085.32,0.888113095352272
"1039",2020-09-12,11414,29219,11.3340501,38.79,492.5066983,1685.57,2.30129867047942
"1040",2020-09-12,11415,19372,18.4750764,95.37,486.5316544,2511.52,3.79730203223546
"1041",2020-09-12,11416,27125,6.168225,22.74,399.838775,1474.06,1.54267804566978
"1042",2020-09-12,11417,31927,1.0280494,3.22,604.7771975,1894.25,0.169988121948001
"1043",2020-09-12,11418,38517,12.2984781,31.93,673.2810117,1748.01,1.82664858896688
"1044",2020-09-12,11419,49618,6.1377466,12.37,703.7866738,1418.41,0.872103270563518
"1045",2020-09-12,11420,48489,5.0671005,10.45,771.4018032,1590.88,0.656869154178819
"1046",2020-09-12,11421,41002,9.2131494,22.47,619.3885126,1510.63,1.4874588747741
"1047",2020-09-12,11422,32082,2.9707932,9.26,764.6808864,2383.52,0.388501040477949
"1048",2020-09-12,11423,31400,5.04284,16.06,760.3353,2421.45,0.66323896838671
"1049",2020-09-12,11426,20801,5.158648,24.8,384.7914587,1849.87,1.34063474730657
"1050",2020-09-12,11427,24037,7.138989,29.7,532.2777317,2214.41,1.34121504147832
"1051",2020-09-12,11428,18929,3.0570335,16.15,386.1004917,2039.73,0.79177145994813
"1052",2020-09-12,11429,31780,8.892044,27.98,680.683108,2141.86,1.30634121744652
"1053",2020-09-12,11432,62053,20.4278476,32.92,1100.013531,1772.7,1.85705421109043
"1054",2020-09-12,11433,36489,2.9957469,8.21,760.3139952,2083.68,0.39401443599785
"1055",2020-09-12,11434,65989,8.8953172,13.48,1730.693503,2622.7,0.513974148777977
"1056",2020-09-12,11435,59296,14.2132512,23.97,1207.948464,2037.15,1.17664384065975
"1057",2020-09-12,11436,20077,5.0092115,24.95,384.6592584,1915.92,1.30224644035242
"1058",2020-09-12,11691,67094,46.160672,68.8,2090.4075016,3115.64,2.2082140427007
"1059",2020-09-12,11692,20991,3.9924882,19.02,631.8521901,3010.11,0.631870596091173
"1060",2020-09-12,11693,12919,0,0,288.5135675,2233.25,0
"1061",2020-09-12,11694,21354,6.1648998,28.87,450.1124244,2107.86,1.36963555454347
"1062",2020-09-12,11697,3540,2.08683,58.95,103.30074,2918.1,2.02015009766629
"1063",2020-09-19,10001,23072,5.848752,25.35,741.9655264,3215.87,0.788278133133491
"1064",2020-09-19,10002,74993,16.9259201,22.57,2142.5800072,2857.04,0.789978439223812
"1065",2020-09-19,10003,54682,34.4441918,62.99,4533.3784008,8290.44,0.759790795180955
"1066",2020-09-19,10004,3028,2.0375412,67.29,109.0119364,3600.13,1.86909917141881
"1067",2020-09-19,10005,8831,7.0586183,79.93,303.5355996,3437.16,2.3254663734013
"1068",2020-09-19,10006,3454,1.0213478,29.57,107.2418644,3104.86,0.952377884993204
"1069",2020-09-19,10007,7023,3.0135693,42.91,234.0513072,3332.64,1.28756781410533
"1070",2020-09-19,10009,57925,22.2953325,38.49,2198.3696,3795.2,1.0141758010118
"1071",2020-09-19,10010,33730,6.068027,17.99,1574.600725,4668.25,0.385369249718845
"1072",2020-09-19,10011,50472,12.1738464,24.12,2227.0366224,4412.42,0.546638805916028
"1073",2020-09-19,10012,23411,12.1339213,51.83,1309.4825795,5593.45,0.92661952819816
"1074",2020-09-19,10013,28709,5.9772138,20.82,1367.7656616,4764.24,0.437005692408443
"1075",2020-09-19,10014,30738,12.1599528,39.56,1436.7894078,4674.31,0.84632812115585
"1076",2020-09-19,10016,51057,18.0537552,35.36,1852.2560574,3627.82,0.974690034235436
"1077",2020-09-19,10017,15801,2.0241081,12.81,508.0353321,3215.21,0.398418765803789
"1078",2020-09-19,10018,9687,7.3940871,76.33,280.1625705,2892.15,2.63921304220044
"1079",2020-09-19,10019,43703,20.0815285,45.95,1496.1809456,3423.52,1.34218582044212
"1080",2020-09-19,10021,46215,23.172201,50.14,1839.5095095,3980.33,1.25969454793949
"1081",2020-09-19,10022,31125,5.036025,16.18,1041.6572625,3346.69,0.48346276470184
"1082",2020-09-19,10023,62435,23.2445505,37.23,1896.825248,3038.08,1.22544501790605
"1083",2020-09-19,10024,59001,17.169291,29.1,2388.8442882,4048.82,0.718727925667231
"1084",2020-09-19,10025,92805,19.247757,20.74,4778.009742,5148.44,0.402840472065325
"1085",2020-09-19,10026,39363,8.1442047,20.69,1037.411865,2635.5,0.785050275090116
"1086",2020-09-19,10027,64548,14.2521984,22.08,2146.3565508,3325.21,0.664018212383579
"1087",2020-09-19,10028,47793,5.0469408,10.56,1459.9136538,3054.66,0.345701321914714
"1088",2020-09-19,10029,79597,18.3152697,23.01,2243.680236,2818.8,0.816304810557684
"1089",2020-09-19,10030,29882,3.062905,10.25,717.7028878,2401.79,0.426765037742684
"1090",2020-09-19,10031,60254,21.4383732,35.58,1390.391177,2307.55,1.54189508353015
"1091",2020-09-19,10032,64264,11.214068,17.45,1356.6066136,2110.99,0.826626369618047
"1092",2020-09-19,10033,59607,22.412232,37.6,1318.0836303,2211.29,1.70036494534864
"1093",2020-09-19,10034,42910,6.09322,14.2,883.761487,2059.57,0.689464305656035
"1094",2020-09-19,10035,35743,3.0417293,8.51,995.0029111,2783.77,0.305700542789095
"1095",2020-09-19,10036,27428,11.0754264,40.38,1013.8705344,3696.48,1.09239059862356
"1096",2020-09-19,10037,21139,3.0503577,14.43,570.3259922,2697.98,0.534844587432079
"1097",2020-09-19,10038,22800,9.97272,43.74,894.4668,3923.1,1.11493461803166
"1098",2020-09-19,10039,27726,5.101584,18.4,568.1722824,2049.24,0.897893853330991
"1099",2020-09-19,10040,44571,10.1354454,22.74,1635.1851912,3668.72,0.619834710743802
"1100",2020-09-19,10044,11682,2.0022948,17.14,608.5293984,5209.12,0.329038302054858
"1101",2020-09-19,10065,28109,14.1050962,50.18,1266.4566168,4505.52,1.11374491734583
"1102",2020-09-19,10069,5085,2.427579,47.74,162.6340635,3198.31,1.49266331281208
"1103",2020-09-19,10075,23140,7.029932,30.38,914.775108,3953.22,0.768487460854696
"1104",2020-09-19,10128,59256,14.1681096,23.91,1984.3471512,3348.77,0.713993496119471
"1105",2020-09-19,10280,9384,2.008176,21.4,214.865448,2289.7,0.934620255928724
"1106",2020-09-19,10282,5593,3.0112712,53.84,125.4722434,2243.38,2.39995007533276
"1107",2020-09-19,10301,38733,7.9635048,20.56,1351.9986048,3490.56,0.589017235056839
"1108",2020-09-19,10302,18204,4.924182,27.05,400.8138516,2201.79,1.22854586495533
"1109",2020-09-19,10303,25947,1.9564038,7.54,673.3220553,2594.99,0.290559886550623
"1110",2020-09-19,10304,41064,14.7050184,35.81,1166.6241336,2840.99,1.26047610164063
"1111",2020-09-19,10305,42298,16.7796166,39.67,990.9237056,2342.72,1.69333082912171
"1112",2020-09-19,10306,53142,19.1204916,35.98,1372.65786,2583,1.3929539295393
"1113",2020-09-19,10307,15232,1.0220672,6.71,276.8126592,1817.31,0.369227044367774
"1114",2020-09-19,10308,30186,10.1213658,33.53,590.1423372,1955.02,1.71507196857321
"1115",2020-09-19,10309,33531,4.0706634,12.14,698.316606,2082.6,0.582925189666763
"1116",2020-09-19,10310,23262,10.9168566,46.93,578.5352448,2487.04,1.88698211528564
"1117",2020-09-19,10312,61741,22.2452823,36.03,1323.7579105,2144.05,1.68046454140528
"1118",2020-09-19,10314,90761,30.404935,33.5,2893.7964957,3188.37,1.05069361460558
"1119",2020-09-19,10451,47798,18.16324,38,1075.6987698,2250.51,1.68850616082577
"1120",2020-09-19,10452,76078,27.312002,35.9,1609.3083652,2115.34,1.69712670303592
"1121",2020-09-19,10453,79606,26.309783,33.05,1559.1869978,1958.63,1.68740395072066
"1122",2020-09-19,10454,38203,8.0799345,21.15,848.2899744,2220.48,0.952496757457847
"1123",2020-09-19,10455,42283,8.076053,19.1,815.5079927,1928.69,0.990309484676127
"1124",2020-09-19,10456,94218,17.1853632,18.24,2085.6944442,2213.69,0.823963608273968
"1125",2020-09-19,10457,74554,12.1373912,16.28,1520.9836094,2040.11,0.797996186480141
"1126",2020-09-19,10458,83960,38.562828,45.93,1963.522144,2338.64,1.96396196079773
"1127",2020-09-19,10459,48351,22.2221196,45.96,1184.7155424,2450.24,1.87573462191459
"1128",2020-09-19,10460,59505,15.161874,25.48,1153.2128505,1938.01,1.31475069788082
"1129",2020-09-19,10461,50348,12.3050512,24.44,1186.4606896,2356.52,1.0371225366218
"1130",2020-09-19,10462,76756,24.4621372,31.87,1716.2027552,2235.92,1.42536405595907
"1131",2020-09-19,10463,71360,15.292448,21.43,2496.13712,3497.95,0.612644548950099
"1132",2020-09-19,10464,4434,0,0,121.057068,2730.2,0
"1133",2020-09-19,10465,44205,4.102224,9.28,1263.9579855,2859.31,0.324553825923037
"1134",2020-09-19,10466,72479,12.1982157,16.83,2070.3916266,2856.54,0.58917431578063
"1135",2020-09-19,10467,103732,21.3480456,20.58,2844.8915928,2742.54,0.750399264915006
"1136",2020-09-19,10468,78647,30.3184185,38.55,1759.6951662,2237.46,1.72293582902041
"1137",2020-09-19,10469,73870,12.210711,16.53,2737.437525,3705.75,0.446063549888687
"1138",2020-09-19,10470,15432,5.146572,33.35,379.835532,2461.35,1.35494748816706
"1139",2020-09-19,10471,21896,5.1543184,23.54,1063.8193496,4858.51,0.48451068331649
"1140",2020-09-19,10472,68796,14.1650964,20.59,1364.1971616,1982.96,1.03834671400331
"1141",2020-09-19,10473,59609,17.1435484,28.76,1268.6106598,2128.22,1.35136405070904
"1142",2020-09-19,10474,12127,3.0378135,25.05,228.8571059,1887.17,1.32738439038348
"1143",2020-09-19,10475,43208,9.0996048,21.06,1399.2435512,3238.39,0.650323154406974
"1144",2020-09-19,11004,19216,6.0837856,31.66,1132.7101792,5894.62,0.53709993180222
"1145",2020-09-19,11101,30043,9.7880094,32.58,988.504829,3290.3,0.99018326596359
"1146",2020-09-19,11102,30800,8.20204,26.63,1083.57172,3518.09,0.756944819490121
"1147",2020-09-19,11103,36140,10.343268,28.62,989.943266,2739.19,1.04483442185464
"1148",2020-09-19,11104,26119,4.1085187,15.73,720.8191025,2759.75,0.569979164779418
"1149",2020-09-19,11105,37382,4.130711,11.05,835.6484426,2235.43,0.49431205629342
"1150",2020-09-19,11106,38363,19.4730588,50.76,995.2398001,2594.27,1.95661978128722
"1151",2020-09-19,11109,5981,1.0377035,17.35,170.2108866,2845.86,0.609657537616046
"1152",2020-09-19,11201,62823,22.1890836,35.32,2509.1254908,3993.96,0.884335346373023
"1153",2020-09-19,11203,75451,9.2653828,12.28,1803.0600921,2389.71,0.513869883793431
"1154",2020-09-19,11204,76978,50.9286448,66.16,1045.515196,1358.2,4.87115299661316
"1155",2020-09-19,11205,46064,19.3054224,41.91,1074.0604688,2331.67,1.79742416379676
"1156",2020-09-19,11206,88349,32.600781,36.9,1852.3693085,2096.65,1.75995039706198
"1157",2020-09-19,11207,91972,13.427912,14.6,2232.3627784,2427.22,0.601511193876122
"1158",2020-09-19,11208,98660,10.319836,10.46,1727.181424,1750.64,0.597495772974455
"1159",2020-09-19,11209,67809,14.0635866,20.74,1420.1713533,2094.37,0.990273924855685
"1160",2020-09-19,11210,67040,44.903392,66.98,1345.150896,2006.49,3.33816764598877
"1161",2020-09-19,11211,102624,69.6509088,67.87,2894.9922528,2820.97,2.40591002385704
"1162",2020-09-19,11212,76527,8.2802214,10.82,1890.2322054,2470.02,0.438053133173011
"1163",2020-09-19,11213,66295,37.9671465,57.27,1845.1423285,2783.23,2.05768118337328
"1164",2020-09-19,11214,92946,24.0358356,25.86,1776.523371,1911.35,1.35297041358202
"1165",2020-09-19,11215,70156,11.084648,15.8,2167.4275264,3089.44,0.511419545289761
"1166",2020-09-19,11216,56308,7.1905316,12.77,1660.7312596,2949.37,0.432973821527987
"1167",2020-09-19,11217,41407,8.1033499,19.57,1579.4575929,3814.47,0.513046373414917
"1168",2020-09-19,11218,74508,43.2965988,58.11,1752.0407184,2351.48,2.47120962117475
"1169",2020-09-19,11219,90036,54.9759816,61.06,1475.23986,1638.5,3.72657918828197
"1170",2020-09-19,11220,95643,12.1370967,12.69,1465.1168598,1531.86,0.828404684501195
"1171",2020-09-19,11221,83835,7.20981,8.6,1965.125934,2344.04,0.36688793706592
"1172",2020-09-19,11222,36492,22.223628,60.9,1435.5004008,3933.74,1.54814502229431
"1173",2020-09-19,11223,81789,150.5490123,184.07,2318.4318885,2834.65,6.49357063482264
"1174",2020-09-19,11224,46707,9.0845115,19.45,1098.2543859,2351.37,0.827177347673909
"1175",2020-09-19,11225,58882,15.3564256,26.08,1664.682463,2827.15,0.922483773411386
"1176",2020-09-19,11226,100277,21.6297489,21.57,2581.2102016,2574.08,0.83796929388364
"1177",2020-09-19,11228,44994,12.0043992,26.68,828.2000586,1840.69,1.44945645382981
"1178",2020-09-19,11229,83615,60.0606545,71.83,1778.775341,2127.34,3.37651715287636
"1179",2020-09-19,11230,89075,105.21539,118.12,2434.081265,2732.62,4.32259150558804
"1180",2020-09-19,11231,37845,4.049415,10.7,1182.6373275,3124.95,0.342405478487656
"1181",2020-09-19,11232,27602,10.1906584,36.92,639.9689312,2318.56,1.59236767648886
"1182",2020-09-19,11233,76819,10.3321555,13.45,1532.7925527,1995.33,0.674073962702911
"1183",2020-09-19,11234,95666,34.583259,36.15,1917.2614392,2004.12,1.80378420453865
"1184",2020-09-19,11235,78128,36.9701696,47.32,1951.2624256,2497.52,1.89467952208591
"1185",2020-09-19,11236,100331,13.4343209,13.39,2686.0414658,2677.18,0.500153146221024
"1186",2020-09-19,11237,49310,9.245625,18.75,1144.391411,2320.81,0.807907583990073
"1187",2020-09-19,11238,54540,18.330894,33.61,2092.028958,3835.77,0.876225633966583
"1188",2020-09-19,11239,13244,0,0,340.7032244,2572.51,0
"1189",2020-09-19,11354,55200,9.21288,16.69,1626.75504,2947.02,0.566334806007425
"1190",2020-09-19,11355,80853,13.3326597,16.49,1404.7481073,1737.41,0.949113910936394
"1191",2020-09-19,11356,23362,8.1930534,35.07,487.4341128,2086.44,1.68085351124403
"1192",2020-09-19,11357,39902,4.1218766,10.33,905.954959,2270.45,0.454975885837609
"1193",2020-09-19,11358,37190,4.12809,11.1,708.190575,1904.25,0.582906656163844
"1194",2020-09-19,11360,19621,6.180615,31.5,401.7870654,2047.74,1.53828122710891
"1195",2020-09-19,11361,27246,0,0,614.751498,2256.3,0
"1196",2020-09-19,11362,18721,6.2060115,33.15,337.1521053,1800.93,1.8407156302577
"1197",2020-09-19,11363,6952,1.032372,14.85,145.5359488,2093.44,0.709358758789361
"1198",2020-09-19,11364,36806,1.030568,2.8,665.2021992,1807.32,0.154925525086869
"1199",2020-09-19,11365,44983,13.3464561,29.67,896.2682818,1992.46,1.4891139596278
"1200",2020-09-19,11366,14650,8.249415,56.31,304.173555,2076.27,2.71207501914491
"1201",2020-09-19,11367,41824,21.5937312,51.63,863.707424,2065.1,2.50012105951286
"1202",2020-09-19,11368,112425,18.3365175,16.31,1985.29059,1765.88,0.923618818945795
"1203",2020-09-19,11369,34118,14.2033234,41.63,786.2970752,2304.64,1.80635587336851
"1204",2020-09-19,11370,32514,4.0935126,12.59,685.5316788,2108.42,0.597129604158564
"1205",2020-09-19,11372,61844,11.2123172,18.13,1370.741338,2216.45,0.817974689255341
"1206",2020-09-19,11373,93967,29.7311588,31.64,1945.8592393,2070.79,1.52791929650037
"1207",2020-09-19,11374,42653,25.762412,60.4,923.2583074,2164.58,2.7903796579475
"1208",2020-09-19,11375,73488,26.8084224,36.48,1717.928976,2337.7,1.56050819181247
"1209",2020-09-19,11377,86421,8.2272792,9.52,2034.868866,2354.6,0.404314957954642
"1210",2020-09-19,11378,37279,7.2209423,19.37,769.3938252,2063.88,0.938523557571176
"1211",2020-09-19,11379,37851,16.5295317,43.67,999.0582195,2639.45,1.65451135653261
"1212",2020-09-19,11385,106717,16.4771048,15.44,1796.2071855,1683.15,0.917327629741853
"1213",2020-09-19,11411,20930,3.916003,18.71,475.812155,2273.35,0.823014494028636
"1214",2020-09-19,11412,37458,5.899635,15.75,906.521058,2420.1,0.650799553737449
"1215",2020-09-19,11413,42443,4.9106551,11.57,921.4163085,2170.95,0.532946405951312
"1216",2020-09-19,11414,29219,19.57673,67,537.8399768,1840.72,3.63988004693815
"1217",2020-09-19,11415,19372,14.3701496,74.18,468.056578,2416.15,3.07017362332637
"1218",2020-09-19,11416,27125,8.2215875,30.31,418.3407375,1542.27,1.96528493713811
"1219",2020-09-19,11417,31927,8.2275879,25.77,599.6337578,1878.14,1.3721021862055
"1220",2020-09-19,11418,38517,8.1964176,21.28,698.8986684,1814.52,1.1727619425523
"1221",2020-09-19,11419,49618,6.1377466,12.37,787.6708646,1587.47,0.779227323980925
"1222",2020-09-19,11420,48489,7.0939407,14.63,771.4018032,1590.88,0.919616815850347
"1223",2020-09-19,11421,41002,9.2131494,22.47,587.6529646,1433.23,1.56778744514139
"1224",2020-09-19,11422,32082,5.9415864,18.52,755.7652986,2355.73,0.786168194147886
"1225",2020-09-19,11423,31400,9.0746,28.9,757.30834,2411.81,1.19827017882835
"1226",2020-09-19,11426,20801,8.2538368,39.68,403.3605114,1939.14,2.0462679332075
"1227",2020-09-19,11427,24037,6.1174165,25.45,537.3783831,2235.63,1.13838157476863
"1228",2020-09-19,11428,18929,2.0367604,10.76,406.4737744,2147.36,0.501080396393711
"1229",2020-09-19,11429,31780,3.950254,12.43,737.982448,2322.16,0.53527750025838
"1230",2020-09-19,11432,62053,43.9211134,70.78,1278.7571975,2060.75,3.43467184277569
"1231",2020-09-19,11433,36489,13.9862337,38.33,663.4028601,1818.09,2.10825646695158
"1232",2020-09-19,11434,65989,6.9156472,10.48,1760.3423607,2667.63,0.392858080018593
"1233",2020-09-19,11435,59296,24.3647264,41.09,1221.141824,2059.4,1.99524133242692
"1234",2020-09-19,11436,20077,2.0036846,9.98,383.6594238,1910.94,0.522256062461406
"1235",2020-09-19,11691,67094,70.247418,104.7,2361.3666206,3519.49,2.97486283524033
"1236",2020-09-19,11692,20991,1.9962441,9.51,745.6465002,3552.22,0.26771990473563
"1237",2020-09-19,11693,12919,2.0386182,15.78,269.1428189,2083.31,0.757448483423014
